department	checklist_item_id	ref	run	tools_used	used_vision	used_semantic_search	tool_count
crc-sp-1	SP-15.4	crc-sp-1:SP-15.4	run-5	run-semantic-search-blocks	FALSE	TRUE	1
crc-sp-1	SP-16	crc-sp-1:SP-16	run-5		FALSE	FALSE	0
crc-sp-1	SP-17	crc-sp-1:SP-17	run-5	crc-vision-check	TRUE	FALSE	1
crc-sp-1	SP-18	crc-sp-1:SP-18	run-5	run-semantic-search-blocks	FALSE	TRUE	1
crc-sp-1	SP-19	crc-sp-1:SP-19	run-5		FALSE	FALSE	0
crc-sp-1	SP-20	crc-sp-1:SP-20	run-5	crc-vision-check,run-semantic-search-blocks	TRUE	TRUE	2
crc-sp-1	SP-21	crc-sp-1:SP-21	run-5	crc-vision-check	TRUE	FALSE	1
crc-sp-2	SP-23	crc-sp-2:SP-23	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-2	SP-24	crc-sp-2:SP-24	run-5	mcp__conductor_tools__crc_vision_check,mcp__conductor_tools__run_semantic_search_blocks	TRUE	TRUE	2
crc-sp-2	SP-25.1	crc-sp-2:SP-25.1	run-5	Read	FALSE	FALSE	1
crc-sp-2	SP-25.2	crc-sp-2:SP-25.2	run-5	Read	FALSE	FALSE	1
crc-sp-2	SP-25.3	crc-sp-2:SP-25.3	run-5	Read	FALSE	FALSE	1
crc-sp-2	SP-25.4	crc-sp-2:SP-25.4	run-5	Read	FALSE	FALSE	1
crc-sp-2	SP-25.5	crc-sp-2:SP-25.5	run-5	Read	FALSE	FALSE	1
crc-sp-2	SP-26	crc-sp-2:SP-26	run-5	mcp__conductor_tools__crc_vision_check,mcp__conductor_tools__run_semantic_search_blocks	TRUE	TRUE	2
crc-sp-2	SP-27	crc-sp-2:SP-27	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-2	SP-29	crc-sp-2:SP-29	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-2	SP-30	crc-sp-2:SP-30	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-2	SP-31	crc-sp-2:SP-31	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-sp-2	SP-32.1	crc-sp-2:SP-32.1	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-2	SP-32.2	crc-sp-2:SP-32.2	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-2	SP-32.3	crc-sp-2:SP-32.3	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-sp-2	SP-33.1	crc-sp-2:SP-33.1	run-5	Read	FALSE	FALSE	1
crc-sp-2	SP-33.2	crc-sp-2:SP-33.2	run-5	mcp__conductor_tools__crc_vision_check,Read	TRUE	FALSE	2
crc-sp-2	SP-34	crc-sp-2:SP-34	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-2	SP-35	crc-sp-2:SP-35	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-36.1	crc-sp-3:SP-36.1	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-36.2	crc-sp-3:SP-36.2	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-36.3	crc-sp-3:SP-36.3	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-36.4	crc-sp-3:SP-36.4	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-37	crc-sp-3:SP-37	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-40	crc-sp-3:SP-40	run-5		FALSE	FALSE	0
crc-sp-3	SP-41	crc-sp-3:SP-41	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-42	crc-sp-3:SP-42	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-43	crc-sp-3:SP-43	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-44	crc-sp-3:SP-44	run-5	mcp__conductor_tools__crc_vision_check	TRUE	FALSE	1
crc-sp-3	SP-45.1	crc-sp-3:SP-45.1	run-5		FALSE	FALSE	0
crc-sp-3	SP-45.2	crc-sp-3:SP-45.2	run-5		FALSE	FALSE	0
crc-sp-3	SP-45.3	crc-sp-3:SP-45.3	run-5		FALSE	FALSE	0
crc-sp-3	SP-45.4	crc-sp-3:SP-45.4	run-5		FALSE	FALSE	0
crc-sp-3	SP-45.5	crc-sp-3:SP-45.5	run-5		FALSE	FALSE	0
crc-sp-3	SP-45.6	crc-sp-3:SP-45.6	run-5		FALSE	FALSE	0
crc-sp-3	SP-45.7	crc-sp-3:SP-45.7	run-5		FALSE	FALSE	0
crc-sp-3	SP-45.8	crc-sp-3:SP-45.8	run-5		FALSE	FALSE	0
crc-sp-3	SP-45.9	crc-sp-3:SP-45.9	run-5		FALSE	FALSE	0
crc-sp-3	SP-46	crc-sp-3:SP-46	run-5	mcp__conductor_tools__run_semantic_search_blocks,mcp__conductor_tools__crc_vision_check	TRUE	TRUE	2
crc-sp-4	SP-47	crc-sp-4:SP-47	run-5	crc-vision-check	TRUE	FALSE	1
crc-sp-4	SP-48	crc-sp-4:SP-48	run-5	mcp__conductor_tools__run_semantic_search_blocks,crc-vision-check	TRUE	TRUE	2
crc-sp-4	SP-50	crc-sp-4:SP-50	run-5	mcp__conductor_tools__run_semantic_search_blocks,crc-vision-check	TRUE	TRUE	2
crc-sp-4	SP-51	crc-sp-4:SP-51	run-5		FALSE	FALSE	0
crc-tpw-1	TPW-1	crc-tpw-1:TPW-1	run-5		FALSE	FALSE	0
crc-tpw-1	TPW-3	crc-tpw-1:TPW-3	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-6	crc-tpw-1:TPW-6	run-5	crc-vision-check	TRUE	FALSE	1
crc-tpw-1	TPW-7	crc-tpw-1:TPW-7	run-5	crc-vision-check	TRUE	FALSE	1
crc-tpw-1	TPW-8	crc-tpw-1:TPW-8	run-5	crc-vision-check	TRUE	FALSE	1
crc-tpw-1	TPW-9	crc-tpw-1:TPW-9	run-5	crc-vision-check	TRUE	FALSE	1
crc-tpw-1	TPW-10	crc-tpw-1:TPW-10	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-11	crc-tpw-1:TPW-11	run-5	crc-vision-check	TRUE	FALSE	1
crc-tpw-1	TPW-12.1	crc-tpw-1:TPW-12.1	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-12.2	crc-tpw-1:TPW-12.2	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-12.3	crc-tpw-1:TPW-12.3	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-13.1	crc-tpw-1:TPW-13.1	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-13.2	crc-tpw-1:TPW-13.2	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-14	crc-tpw-1:TPW-14	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-15	crc-tpw-1:TPW-15	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-16	crc-tpw-1:TPW-16	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-17.1	crc-tpw-1:TPW-17.1	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-17.2	crc-tpw-1:TPW-17.2	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-18	crc-tpw-1:TPW-18	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-1	TPW-19	crc-tpw-1:TPW-19	run-5	semantic-search-blocks	FALSE	TRUE	1
crc-tpw-2	TPW-20	crc-tpw-2:TPW-20	run-5	mcp__conductor_tools__run_semantic_search_blocks,mcp__conductor_tools__crc_vision_check	TRUE	TRUE	2
crc-wq	WQ-0	crc-wq:WQ-0	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-1	crc-wq:WQ-1	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-2	crc-wq:WQ-2	run-5		FALSE	FALSE	0
crc-wq	WQ-3.1	crc-wq:WQ-3.1	run-5		FALSE	FALSE	0
crc-wq	WQ-3.2	crc-wq:WQ-3.2	run-5		FALSE	FALSE	0
crc-wq	WQ-4	crc-wq:WQ-4	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-6	crc-wq:WQ-6	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-7	crc-wq:WQ-7	run-5		FALSE	FALSE	0
crc-wq	WQ-8	crc-wq:WQ-8	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-9	crc-wq:WQ-9	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-10	crc-wq:WQ-10	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-11	crc-wq:WQ-11	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-12	crc-wq:WQ-12	run-5		FALSE	FALSE	0
crc-wq	WQ-13	crc-wq:WQ-13	run-5		FALSE	FALSE	0
crc-wq	WQ-14.1	crc-wq:WQ-14.1	run-5		FALSE	FALSE	0
crc-wq	WQ-14.2	crc-wq:WQ-14.2	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
crc-wq	WQ-15	crc-wq:WQ-15	run-5	mcp__conductor_tools__run_semantic_search_blocks	FALSE	TRUE	1
